loan_id,update_month,reported_balance,reported_status,reported_interest_rate,update_source,update_timestamp
LN108178,2025-06,330182.41,CURRENT,6.759,MONTHLY_TAPE,2025-06-16
LN102268,2024-10,153798.2,CURRENT,3.854,SERVICER_PORTAL,2024-08-15
LN104784,2025-03,136150.81,CURRENT,6.902,MONTHLY_TAPE,2025-03-14
LN106556,2023-11,178448.63,CURRENT,4.575,MANUAL_ENTRY,2023-08-02
LN107416,2025-04,219990.29,DPD30,5.86,SERVICER_PORTAL,2024-12-26
LN107698,2025-02,274995.63,CURRENT,3.813,MONTHLY_TAPE,2025-02-12
LN107405,2025-06,265584.46,CURRENT,5.693,MONTHLY_TAPE,2025-02-22
LN100703,2024-07,129013.56,CURRENT,4.539,SERVICER_PORTAL,2024-05-13
LN108538,2023-03,270768.6,DPD60,4.562,SERVICER_PORTAL,2022-12-18
LN103372,2023-10,294293.44,CURRENT,5.371,MANUAL_ENTRY,2023-07-22
LN102963,2022-11,205315.46,CURRENT,3.738,SERVICER_PORTAL,2022-09-23
LN103917,2024-11,423168.05,CURRENT,6.387,SERVICER_PORTAL,2024-09-02
LN102047,2024-05,283423.5,CURRENT,5.962,SERVICER_PORTAL,2024-02-02
LN108669,2025-03,181873.62,CURRENT,7.014,MANUAL_ENTRY,2025-03-24
LN103418,2025-12,243306.12,DPD30,3.648,SERVICER_PORTAL,2025-10-16
LN102778,2024-11,327476.91,DPD30,5.178,MONTHLY_TAPE,2024-08-24
LN101442,2025-05,208779.97,CURRENT,6.974,MONTHLY_TAPE,2025-03-19
LN108416,2025-08,359586.86,CURRENT,6.117,MANUAL_ENTRY,2025-05-24
LN103852,2021-11,199612.45,CURRENT,3.884,SERVICER_PORTAL,2021-09-09
LN104461,2023-12,274783.61,DPD60,5.075,SERVICER_PORTAL,2023-11-20
LN106241,2022-10,346254.29,CURRENT,3.822,SERVICER_PORTAL,2022-07-17
LN107426,2024-03,207862.2,CURRENT,6.783,MONTHLY_TAPE,2024-02-15
LN105999,2024-09,315185.99,CURRENT,4.389,SERVICER_PORTAL,2024-07-23
LN107104,2025-06,162667.77,CURRENT,5.719,MONTHLY_TAPE,2025-02-06
LN103279,2025-11,181288.76,CURRENT,6.422,SERVICER_PORTAL,2025-10-17
LN101403,2023-09,348422.58,DPD60,4.598,MONTHLY_TAPE,2023-07-03
LN108370,2024-12,210770.47,CURRENT,6.432,MONTHLY_TAPE,2024-09-07
LN102768,2024-11,398835.27,CURRENT,5.681,MONTHLY_TAPE,2024-09-18
LN107190,2024-06,154558.77,DPD60,6.511,MONTHLY_TAPE,2024-02-11
LN107988,2024-03,151778.04,DPD60,3.428,SERVICER_PORTAL,2024-01-25
LN106799,2025-03,297007.12,CURRENT,6.366,MANUAL_ENTRY,2024-11-15
LN103496,2024-06,212954.23,CURRENT,4.194,MANUAL_ENTRY,2024-04-05
LN107980,2025-09,405958.72,CURRENT,6.295,MONTHLY_TAPE,2025-09-04
LN108528,2025-01,413628.08,CURRENT,7.351,MANUAL_ENTRY,2024-12-21
LN102328,2022-10,153667.11,CURRENT,4.242,SERVICER_PORTAL,2022-09-23
LN107261,2022-08,131630.62,CURRENT,4.305,MONTHLY_TAPE,2022-04-23
LN100988,2023-09,432874.15,CURRENT,4.778,SERVICER_PORTAL,2023-08-21
LN106250,2024-05,533530.7,CURRENT,6.549,SERVICER_PORTAL,2024-01-27
LN108750,2023-01,223143.95,DPD60,3.889,MONTHLY_TAPE,2022-10-25
LN104354,2025-01,405766.33,DPD60,6.891,SERVICER_PORTAL,2024-09-14
LN105198,2023-06,115927.32,CURRENT,7.178,SERVICER_PORTAL,2023-02-08
LN106113,2024-01,394708.4,CURRENT,6.809,MANUAL_ENTRY,2023-11-23
LN102036,2023-10,283489.81,CURRENT,7.411,SERVICER_PORTAL,2023-08-10
LN102477,2025-07,126061.56,CURRENT,5.032,MONTHLY_TAPE,2025-05-16
LN104471,2025-05,204116.03,CURRENT,6.489,MONTHLY_TAPE,2025-04-22
LN100666,2023-06,365411.94,CURRENT,6.354,MANUAL_ENTRY,2023-02-16
LN105228,2025-01,270820.48,DPD60,3.357,MONTHLY_TAPE,2025-01-24
LN102459,2025-02,263164.71,CURRENT,3.759,SERVICER_PORTAL,2025-02-15
LN107201,2025-08,199088.25,CURRENT,4.724,MANUAL_ENTRY,2025-08-27
LN106214,2025-03,254147.27,CURRENT,6.653,MANUAL_ENTRY,2024-11-12
LN105834,2022-06,140196.41,CURRENT,5.103,MONTHLY_TAPE,2022-03-16
LN102035,2025-06,666219.66,CURRENT,7.076,MONTHLY_TAPE,2025-02-05
LN105614,2023-11,404357.04,CURRENT,7.523,SERVICER_PORTAL,2023-08-11
LN101295,2025-04,375094.16,CURRENT,6.181,SERVICER_PORTAL,2025-02-09
LN102533,2025-10,749654.31,DPD30,4.331,MONTHLY_TAPE,2025-10-17
LN100456,2025-08,320804.69,CURRENT,3.654,SERVICER_PORTAL,2025-07-21
LN103066,2024-11,245157.41,CURRENT,8.044,MONTHLY_TAPE,2024-10-20
LN105173,2024-04,226713.63,CURRENT,5.05,SERVICER_PORTAL,2023-12-06
LN108252,2024-04,189319.23,CURRENT,3.699,MONTHLY_TAPE,2024-01-24
LN100704,2024-11,278096.9,CURRENT,5.328,MONTHLY_TAPE,2024-10-10
LN100362,2022-06,121850.13,CURRENT,4.815,SERVICER_PORTAL,2022-03-23
LN106138,2021-11,335731.27,DPD30,4.469,MONTHLY_TAPE,2021-09-04
LN108384,2025-06,237352.76,CURRENT,6.033,SERVICER_PORTAL,2025-06-02
LN104775,2022-01,596277.27,CURRENT,4.77,MONTHLY_TAPE,2022-01-18
LN100652,2023-08,567295.15,CURRENT,4.68,SERVICER_PORTAL,2023-05-26
LN107899,2023-09,144901.42,CURRENT,4.846,SERVICER_PORTAL,2023-07-07
LN106456,2023-03,926943.06,DPD60,4.771,SERVICER_PORTAL,2023-02-26
LN106916,2022-05,353799.31,DPD30,4.983,SERVICER_PORTAL,2022-02-18
LN100766,2024-04,214271.48,CURRENT,6.342,MONTHLY_TAPE,2024-03-11
LN108881,2025-05,208665.84,CURRENT,4.304,MONTHLY_TAPE,2025-03-06
LN103595,2025-07,378341.28,CURRENT,4.633,MONTHLY_TAPE,2025-06-20
LN106723,2022-10,248830.99,CURRENT,5.167,MANUAL_ENTRY,2022-07-15
LN102849,2023-07,199227.35,CURRENT,6.043,SERVICER_PORTAL,2023-04-27
LN103099,2024-10,255080.7,CURRENT,4.298,MONTHLY_TAPE,2024-08-21
LN101650,2022-03,415151.73,CURRENT,4.224,SERVICER_PORTAL,2021-12-04
LN108176,2023-04,342343.47,CURRENT,5.051,MANUAL_ENTRY,2022-12-02
LN102974,2021-08,534144.56,CURRENT,4.145,MONTHLY_TAPE,2021-08-05
LN103007,2023-04,243993.09,CURRENT,5.55,MONTHLY_TAPE,2023-04-12
LN104555,2022-07,243079.66,CURRENT,4.185,SERVICER_PORTAL,2022-05-14
LN108740,2023-10,683056.77,CURRENT,4.817,MONTHLY_TAPE,2023-08-15
LN100102,2024-10,149500.47,CURRENT,6.267,MANUAL_ENTRY,2024-10-04
LN105866,2024-09,136523.89,CURRENT,6.056,SERVICER_PORTAL,2024-05-06
LN106795,2023-02,701696.06,DPD30,3.201,MONTHLY_TAPE,2022-10-14
LN108002,2025-04,375930.56,CURRENT,5.627,MONTHLY_TAPE,2025-04-22
LN107202,2024-05,269234.77,CURRENT,4.753,SERVICER_PORTAL,2024-04-04
LN104953,2023-03,151933.97,CURRENT,3.709,MONTHLY_TAPE,2023-01-11
LN100825,2022-05,301262.55,CURRENT,4.263,SERVICER_PORTAL,2022-04-19
LN108625,2023-02,163335.81,DPD60,4.802,MONTHLY_TAPE,2023-02-24
LN103785,2025-12,264595.98,CURRENT,6.78,MONTHLY_TAPE,2025-09-18
LN101266,2025-11,169895.42,CURRENT,4.158,SERVICER_PORTAL,2025-08-22
LN103621,2025-11,156436.62,DPD30,4.339,MANUAL_ENTRY,2025-09-14
LN106646,2023-03,227523.08,CURRENT,4.76,SERVICER_PORTAL,2023-02-13
LN101506,2025-10,197040.47,CURRENT,6.604,SERVICER_PORTAL,2025-07-11
LN107946,2025-05,284826.69,CURRENT,6.423,MONTHLY_TAPE,2025-04-07
LN106237,2022-12,171278.71,CURRENT,5.032,SERVICER_PORTAL,2022-12-22
LN102564,2023-09,506377.46,CURRENT,5.766,SERVICER_PORTAL,2023-08-21
LN107939,2024-12,152321.05,DPD90,4.659,SERVICER_PORTAL,2024-12-27
LN104155,2024-05,209988.12,DPD60,5.166,SERVICER_PORTAL,2024-04-14
LN102050,2025-06,113003.31,DPD30,3.816,MONTHLY_TAPE,2025-02-23
LN105876,2025-04,332865.51,CURRENT,6.569,MONTHLY_TAPE,2024-12-03
LN100234,2025-11,236376.97,CURRENT,5.753,SERVICER_PORTAL,2025-07-14
LN104968,2025-03,229035.24,CURRENT,4.023,MONTHLY_TAPE,2025-02-11
LN104127,2024-04,359189.58,DPD60,3.038,SERVICER_PORTAL,2024-01-14
LN105967,2025-11,242628.63,CURRENT,6.636,SERVICER_PORTAL,2025-09-27
LN107473,2024-04,264758.88,CURRENT,4.793,MONTHLY_TAPE,2024-04-16
LN106811,2025-08,244877.41,DPD30,6.369,MONTHLY_TAPE,2025-06-13
LN103314,2024-06,187772.86,CURRENT,5.173,SERVICER_PORTAL,2024-05-21
LN105039,2025-07,495150.72,CURRENT,5.452,MONTHLY_TAPE,2025-06-16
LN108949,2025-06,304817.53,CURRENT,6.835,MONTHLY_TAPE,2025-05-19
LN103987,2025-08,297687.42,CURRENT,4.79,SERVICER_PORTAL,2025-06-03
LN100822,2025-01,582267.46,CURRENT,3.545,MONTHLY_TAPE,2024-12-06
LN103877,2024-08,74352.51,CURRENT,4.763,SERVICER_PORTAL,2024-06-10
LN105373,2022-10,223411.26,CURRENT,4.947,MONTHLY_TAPE,2022-08-03
LN107079,2022-09,336954.95,CURRENT,5.005,MONTHLY_TAPE,2022-05-03
LN105866,2024-03,128394.1,DPD60,6.142,SERVICER_PORTAL,2024-03-21
LN105604,2025-12,135331.61,CURRENT,6.059,SERVICER_PORTAL,2025-10-02
LN102197,2025-09,189191.47,CURRENT,7.592,SERVICER_PORTAL,2025-08-21
LN106738,2022-10,141248.94,DPD30,4.624,MONTHLY_TAPE,2022-08-26
LN102119,2025-11,427336.68,DPD90,6.717,SERVICER_PORTAL,2025-08-10
LN108472,2023-09,148271.55,CURRENT,5.774,SERVICER_PORTAL,2023-06-26
LN103638,2025-10,196318.11,CURRENT,3.758,MONTHLY_TAPE,2025-07-22
LN101595,2023-07,431018.19,CURRENT,4.507,MONTHLY_TAPE,2023-04-27
LN101484,2024-01,579036.33,CURRENT,5.294,MONTHLY_TAPE,2023-12-11
LN103389,2025-12,237218.87,CURRENT,5.5,MONTHLY_TAPE,2025-12-15
LN104586,2024-12,111422.98,CURRENT,4.684,MONTHLY_TAPE,2024-08-06
LN104127,2022-12,305336.22,CURRENT,3.566,SERVICER_PORTAL,2022-09-17
LN102127,2025-10,146966.02,DPD60,6.314,SERVICER_PORTAL,2025-10-20
LN102666,2022-05,142658.36,CURRENT,4.593,MONTHLY_TAPE,2022-05-24
LN107517,2025-10,274852.79,CURRENT,5.962,SERVICER_PORTAL,2025-09-21
LN104892,2024-02,349587.69,CURRENT,4.187,MONTHLY_TAPE,2023-10-17
LN101154,2024-11,98337.82,CURRENT,5.036,SERVICER_PORTAL,2024-09-20
LN103979,2022-09,461156.18,CURRENT,3.707,MONTHLY_TAPE,2022-05-21
LN102707,2024-08,173699.81,CURRENT,6.18,MONTHLY_TAPE,2024-08-06
LN106639,2023-06,138765.62,CURRENT,5.683,SERVICER_PORTAL,2023-05-01
LN100294,2023-05,453022.68,CURRENT,6.208,SERVICER_PORTAL,2023-03-24
LN103037,2024-03,405192.39,CURRENT,3.937,SERVICER_PORTAL,2024-03-12
LN102484,2023-12,277290.57,CURRENT,5.353,SERVICER_PORTAL,2023-12-05
LN107965,2023-07,193195.43,CURRENT,6.166,SERVICER_PORTAL,2023-06-14
LN101095,2022-09,318628.07,CURRENT,3.758,MONTHLY_TAPE,2022-06-15
LN107978,2025-01,359881.48,CURRENT,5.195,SERVICER_PORTAL,2024-09-18
LN101309,2025-12,508573.78,CURRENT,6.288,MONTHLY_TAPE,2025-10-16
LN103179,2022-03,280946.2,CURRENT,3.741,MONTHLY_TAPE,2022-03-03
LN101296,2025-10,307253.57,CURRENT,4.938,MONTHLY_TAPE,2025-08-25
LN100032,2024-02,362145.05,CURRENT,3.844,SERVICER_PORTAL,2023-12-04
LN106823,2024-03,171655.41,CURRENT,3.854,MONTHLY_TAPE,2023-12-11
LN103311,2025-11,259496.69,CURRENT,5.064,MONTHLY_TAPE,2025-11-16
LN107863,2024-07,293395.58,CURRENT,5.944,MONTHLY_TAPE,2024-07-12
LN108706,2023-09,148671.87,CURRENT,6.528,SERVICER_PORTAL,2023-08-02
LN108102,2025-03,130342.93,DEFAULT,3.951,MONTHLY_TAPE,2025-02-09
LN102103,2025-06,210023.07,CURRENT,4.746,MONTHLY_TAPE,2025-02-20
LN105181,2024-12,138869.26,CURRENT,7.362,MONTHLY_TAPE,2024-09-25
LN100189,2022-12,94864.46,CURRENT,5.061,MONTHLY_TAPE,2022-11-08
LN103960,2025-02,343552.98,CURRENT,5.974,MONTHLY_TAPE,2024-11-02
LN106648,2023-08,258868.81,CURRENT,6.818,MANUAL_ENTRY,2023-08-01
LN105150,2023-12,241042.88,CURRENT,4.0,SERVICER_PORTAL,2023-11-26
LN105361,2025-02,122572.68,CURRENT,6.478,MONTHLY_TAPE,2024-10-26
LN101169,2024-10,257154.67,DPD60,5.248,MONTHLY_TAPE,2024-10-14
LN104427,2025-06,103284.33,CURRENT,5.438,SERVICER_PORTAL,2025-05-22
LN100017,2025-02,171163.43,CURRENT,4.285,SERVICER_PORTAL,2024-12-14
LN106431,2025-02,465740.08,CURRENT,6.173,SERVICER_PORTAL,2025-01-19
LN106099,2024-09,263307.42,CURRENT,4.369,MONTHLY_TAPE,2024-05-17
LN100951,2024-08,226352.09,CURRENT,4.58,MONTHLY_TAPE,2024-04-16
LN100764,2025-07,137012.4,CURRENT,5.261,SERVICER_PORTAL,2025-06-02
LN106981,2024-12,210054.6,DPD60,5.969,SERVICER_PORTAL,2024-12-01
LN108500,2023-02,496217.1,CURRENT,4.828,SERVICER_PORTAL,2022-11-22
LN100532,2023-11,285337.71,CURRENT,5.181,SERVICER_PORTAL,2023-09-10
LN105560,2024-10,219291.47,CURRENT,5.992,MONTHLY_TAPE,2024-08-21
LN102736,2025-08,320370.89,CURRENT,6.344,MONTHLY_TAPE,2025-04-18
LN100255,2024-07,123154.92,CURRENT,4.056,SERVICER_PORTAL,2024-07-02
LN103422,2023-12,234647.82,CURRENT,5.81,SERVICER_PORTAL,2023-09-16
LN107380,2024-12,143895.18,DPD30,6.137,MANUAL_ENTRY,2024-09-12
LN102248,2022-06,141248.34,CURRENT,4.576,MONTHLY_TAPE,2022-04-25
LN104020,2024-10,176650.77,DPD60,4.459,MONTHLY_TAPE,2024-10-04
LN101212,2023-08,148283.78,CURRENT,5.777,SERVICER_PORTAL,2023-05-15
LN107566,2023-02,485305.24,CURRENT,6.255,MONTHLY_TAPE,2023-02-10
LN102334,2025-12,114401.87,CURRENT,6.095,MANUAL_ENTRY,2025-08-07
LN100631,2024-01,246918.16,CURRENT,5.523,MONTHLY_TAPE,2023-09-16
LN100478,2024-09,284700.45,CURRENT,6.045,MONTHLY_TAPE,2024-07-03
LN103308,2024-01,364823.97,CURRENT,3.55,SERVICER_PORTAL,2023-11-25
LN105978,2022-05,298237.33,CURRENT,5.268,MANUAL_ENTRY,2022-02-23
LN105917,2022-10,100593.11,CURRENT,4.933,MANUAL_ENTRY,2022-06-11
LN108520,2025-08,191120.69,CURRENT,6.08,SERVICER_PORTAL,2025-08-08
LN104893,2023-04,243621.96,CURRENT,4.784,SERVICER_PORTAL,2023-02-12
LN104095,2025-04,175245.59,CURRENT,6.137,SERVICER_PORTAL,2025-03-05
LN108935,2024-04,239600.54,CURRENT,6.41,SERVICER_PORTAL,2023-12-24
LN102312,2025-03,288758.73,CURRENT,6.294,MONTHLY_TAPE,2025-01-01
LN106842,2023-11,1250482.7,CURRENT,6.458,MONTHLY_TAPE,2023-08-03
LN108476,2023-03,187651.76,CURRENT,5.167,SERVICER_PORTAL,2023-02-05
LN100280,2022-06,495439.9,CURRENT,4.843,SERVICER_PORTAL,2022-06-02
LN105505,2024-09,187570.25,CURRENT,6.71,MONTHLY_TAPE,2024-05-10
LN100227,2025-09,272974.35,CURRENT,7.107,MONTHLY_TAPE,2025-06-15
LN102246,2024-10,274202.71,CURRENT,5.827,MONTHLY_TAPE,2024-06-23
LN108129,2023-10,293328.51,CURRENT,3.572,SERVICER_PORTAL,2023-08-02
LN106017,2025-04,302416.57,CURRENT,3.874,SERVICER_PORTAL,2025-02-06
LN108956,2025-10,238117.22,DPD30,6.879,MANUAL_ENTRY,2025-06-22
LN100622,2025-07,299887.0,CURRENT,4.208,MANUAL_ENTRY,2025-05-11
LN108430,2022-12,-312061.1,CURRENT,4.169,SERVICER_PORTAL,2022-10-05
LN107385,2023-12,260138.69,DPD60,4.095,MONTHLY_TAPE,2023-12-24
LN102367,2024-06,392317.41,CURRENT,5.584,SERVICER_PORTAL,2024-05-12
LN105232,2024-08,302167.11,CURRENT,4.217,SERVICER_PORTAL,2024-06-25
LN105880,2025-02,113154.72,CURRENT,4.11,SERVICER_PORTAL,2025-01-23
LN103396,2024-12,351733.16,CURRENT,5.101,MONTHLY_TAPE,2024-10-14
LN108060,2024-10,530939.93,CURRENT,5.57,SERVICER_PORTAL,2024-06-25
LN104930,2025-09,494262.97,CURRENT,4.223,MONTHLY_TAPE,2025-07-15
LN107452,2025-07,392881.85,CURRENT,7.596,SERVICER_PORTAL,2025-06-04
LN102091,2023-02,244244.67,CURRENT,4.904,SERVICER_PORTAL,2023-02-03
LN108974,2024-07,146536.27,CURRENT,4.022,SERVICER_PORTAL,2024-05-11
LN106192,2023-12,542197.39,CURRENT,5.889,MONTHLY_TAPE,2023-12-07
LN101348,2025-01,370723.57,CURRENT,7.46,MONTHLY_TAPE,2024-11-16
LN101934,2024-01,341412.32,DPD90,4.227,MONTHLY_TAPE,2023-09-07
LN103732,2024-09,252475.86,CURRENT,5.052,SERVICER_PORTAL,2024-05-23
LN103215,2025-05,108690.75,CURRENT,5.476,MONTHLY_TAPE,2025-02-26
LN108304,2022-12,445091.64,DPD30,4.909,SERVICER_PORTAL,2022-08-04
LN100449,2025-04,278344.78,CURRENT,4.931,MONTHLY_TAPE,2024-12-12
LN101975,2024-05,366321.82,CURRENT,4.87,SERVICER_PORTAL,2024-02-23
LN103630,2025-04,227503.83,CURRENT,5.591,MONTHLY_TAPE,2025-03-18
LN106723,2023-04,246902.94,CURRENT,5.167,SERVICER_PORTAL,2022-12-24
LN107103,2023-07,334128.18,CURRENT,6.609,MONTHLY_TAPE,2023-05-24
LN100328,2023-04,142967.39,CURRENT,4.303,MANUAL_ENTRY,2023-03-16
LN104408,2024-11,216829.77,CURRENT,4.827,MONTHLY_TAPE,2024-10-27
LN100280,2023-06,487339.01,CURRENT,4.843,SERVICER_PORTAL,2023-02-26
LN103831,2024-07,302010.1,CURRENT,4.7,SERVICER_PORTAL,2024-06-07
LN105900,2025-11,187811.74,CURRENT,5.179,MONTHLY_TAPE,2025-07-02
LN107219,2023-03,239105.25,CURRENT,4.105,SERVICER_PORTAL,2022-11-17
LN104330,2025-10,431878.26,CURRENT,5.098,MONTHLY_TAPE,2025-06-10
LN107985,2023-05,145446.57,CURRENT,3.713,SERVICER_PORTAL,2023-04-12
LN104972,2024-10,439004.54,DPD60,7.762,SERVICER_PORTAL,2024-08-12
LN103882,2025-10,212410.56,CURRENT,6.907,MANUAL_ENTRY,2025-09-15
LN106483,2024-04,180633.1,CURRENT,7.348,SERVICER_PORTAL,2024-03-04
LN108546,2024-03,265246.98,CURRENT,6.19,SERVICER_PORTAL,2024-02-11
LN100537,2021-11,336725.44,CURRENT,4.734,SERVICER_PORTAL,2021-07-12
LN103555,2023-04,334311.43,CURRENT,5.54,MONTHLY_TAPE,2023-04-12
LN100698,2022-06,334381.2,CURRENT,3.699,SERVICER_PORTAL,2022-03-15
LN107481,2023-04,200944.16,CURRENT,4.855,MONTHLY_TAPE,2022-12-01
LN101422,2024-03,394648.76,CURRENT,5.786,MANUAL_ENTRY,2023-12-24
LN106016,2023-09,144700.34,CURRENT,6.321,MANUAL_ENTRY,2023-09-27
LN108443,2022-02,330263.66,CURRENT,3.952,MONTHLY_TAPE,2022-02-09
LN108918,2025-12,200365.5,DPD90,6.858,SERVICER_PORTAL,2025-12-18
LN105349,2023-11,258436.94,CURRENT,6.719,MONTHLY_TAPE,2023-08-06
LN100098,2024-11,395035.03,CURRENT,7.32,SERVICER_PORTAL,2024-11-17
LN100238,2022-09,838066.99,DPD30,5.705,MONTHLY_TAPE,2022-05-23
LN101043,2023-01,470871.28,CURRENT,4.883,MONTHLY_TAPE,2022-11-03
LN101334,2023-10,182560.95,CURRENT,6.116,MONTHLY_TAPE,2023-08-12
LN104209,2023-10,253048.27,CURRENT,5.802,MONTHLY_TAPE,2023-09-06
LN107480,2025-04,242359.08,CURRENT,6.504,MONTHLY_TAPE,2025-03-02
LN102332,2025-06,160772.42,CURRENT,5.428,MONTHLY_TAPE,2025-03-15
LN108495,2025-01,208788.57,CURRENT,3.668,MONTHLY_TAPE,2024-11-25
LN102628,2025-08,194126.82,CURRENT,5.56,MONTHLY_TAPE,2025-08-17
LN107888,2025-06,564918.28,CURRENT,6.28,MONTHLY_TAPE,2025-04-06
LN102293,2024-12,159327.25,CURRENT,6.689,MONTHLY_TAPE,2024-12-17
LN104688,2022-09,158041.99,CURRENT,3.563,SERVICER_PORTAL,2022-05-20
LN101755,2022-09,234349.54,CURRENT,4.58,SERVICER_PORTAL,2022-05-01
LN101373,2023-04,277275.11,CURRENT,6.011,MONTHLY_TAPE,2023-03-14
LN108219,2024-04,293966.36,CURRENT,6.581,MANUAL_ENTRY,2024-02-21
LN100019,2024-07,163174.74,CURRENT,5.948,SERVICER_PORTAL,2024-05-17
LN102871,2025-06,302823.61,CURRENT,6.008,MONTHLY_TAPE,2025-03-15
LN105352,2024-08,98707.39,DPD30,3.501,MANUAL_ENTRY,2024-05-25
LN107320,2023-06,508679.95,CURRENT,4.374,SERVICER_PORTAL,2023-03-20
LN101117,2025-10,117835.95,CURRENT,5.822,SERVICER_PORTAL,2025-07-03
LN104732,2025-08,209474.96,CURRENT,7.842,SERVICER_PORTAL,2025-07-04
LN101904,2023-01,437507.98,DPD60,5.206,MONTHLY_TAPE,2022-12-19
LN108990,2023-07,568817.4,CURRENT,4.098,MONTHLY_TAPE,2023-06-12
LN105034,2024-03,261319.96,CURRENT,3.536,SERVICER_PORTAL,2023-12-08
LN107895,2022-02,184831.19,CURRENT,4.089,SERVICER_PORTAL,2021-12-17
LN103350,2024-07,349350.82,CURRENT,4.348,MONTHLY_TAPE,2024-04-26
LN101866,2022-05,196828.54,CURRENT,4.443,SERVICER_PORTAL,2022-02-07
LN108577,2025-11,210723.34,CURRENT,6.156,SERVICER_PORTAL,2025-10-08
LN106068,2025-07,162793.52,DEFAULT,4.48,SERVICER_PORTAL,2025-07-07
LN105619,2023-12,432754.2,CURRENT,4.603,SERVICER_PORTAL,2023-11-23
LN104202,2023-09,511425.95,CURRENT,5.642,SERVICER_PORTAL,2023-07-10
LN100018,2025-08,322916.31,CURRENT,6.143,SERVICER_PORTAL,2025-04-12
LN102137,2024-08,288580.7,CURRENT,3.598,SERVICER_PORTAL,2024-07-03
LN108093,2023-12,198509.4,CURRENT,4.641,SERVICER_PORTAL,2023-09-14
LN101382,2025-03,109519.47,CURRENT,4.884,MONTHLY_TAPE,2025-02-06
LN104568,2022-09,190386.63,CURRENT,4.393,SERVICER_PORTAL,2022-07-18
LN103534,2024-03,517686.96,CURRENT,5.147,MONTHLY_TAPE,2024-02-16
LN100582,2022-04,217568.4,DPD30,4.462,SERVICER_PORTAL,2022-03-14
LN103554,2023-09,201682.98,DPD60,5.927,SERVICER_PORTAL,2023-08-01
LN104035,2022-02,181480.85,CURRENT,4.576,MONTHLY_TAPE,2022-02-10
LN108461,2025-06,281092.27,DPD30,6.944,SERVICER_PORTAL,2025-03-21
LN101136,2025-08,208892.47,DPD60,7.077,MANUAL_ENTRY,2025-04-14
LN106701,2025-06,164057.23,CURRENT,4.67,MONTHLY_TAPE,2025-04-13
LN100059,2025-07,110647.78,CURRENT,5.893,MONTHLY_TAPE,2025-04-02
LN107630,2023-05,189682.99,CURRENT,4.851,MONTHLY_TAPE,2023-04-09
LN108755,2022-09,335544.45,CURRENT,5.721,MANUAL_ENTRY,2022-05-24
LN104964,2025-03,170685.75,CURRENT,5.856,SERVICER_PORTAL,2024-11-23
LN103232,2024-03,482433.62,DPD60,6.985,SERVICER_PORTAL,2023-11-23
LN105200,2025-06,222869.54,CURRENT,6.605,SERVICER_PORTAL,2025-04-16
LN106143,2024-11,331528.03,CURRENT,6.086,MONTHLY_TAPE,2024-10-13
LN108401,2022-08,353436.14,CURRENT,4.147,SERVICER_PORTAL,2022-07-06
LN107397,2022-05,233467.6,DPD30,4.332,MONTHLY_TAPE,2022-04-02
LN106977,2023-12,367434.31,CURRENT,3.981,SERVICER_PORTAL,2023-12-12
LN108608,2025-11,179811.18,CURRENT,6.847,MANUAL_ENTRY,2025-08-12
LN104129,2023-08,-303118.46,CURRENT,5.106,SERVICER_PORTAL,2023-04-15
LN106424,2025-06,213702.35,CURRENT,6.948,MONTHLY_TAPE,2025-06-24
LN103608,2023-09,341367.27,DPD60,6.366,SERVICER_PORTAL,2023-08-18
LN100244,2023-11,365361.88,CURRENT,7.132,SERVICER_PORTAL,2023-11-09
LN106498,2025-05,544359.21,CURRENT,5.057,MONTHLY_TAPE,2025-03-18
LN106729,2023-02,406234.51,CURRENT,4.608,MONTHLY_TAPE,2022-10-09
LN107310,2025-08,248482.58,CURRENT,6.432,MANUAL_ENTRY,2025-07-13
LN101455,2023-06,283174.56,CURRENT,3.648,SERVICER_PORTAL,2023-04-02
LN102268,2023-09,158299.39,CURRENT,3.854,SERVICER_PORTAL,2023-07-06
LN100609,2025-09,160457.05,CURRENT,6.595,MONTHLY_TAPE,2025-07-21
LN108009,2025-04,136095.78,CURRENT,6.067,SERVICER_PORTAL,2025-02-19
LN102997,2025-12,344201.24,CURRENT,5.069,MONTHLY_TAPE,2025-09-16
LN108424,2021-10,140519.24,CURRENT,3.534,SERVICER_PORTAL,2021-09-18
LN108078,2025-02,534713.4,CURRENT,3.759,SERVICER_PORTAL,2025-02-17
LN104770,2024-07,578755.58,DPD90,5.703,SERVICER_PORTAL,2024-04-02
LN103843,2025-11,373759.36,DPD30,4.95,SERVICER_PORTAL,2025-10-08
LN105702,2023-02,470815.88,DPD30,4.609,SERVICER_PORTAL,2022-10-22
LN108247,2025-02,172144.28,CURRENT,5.335,MONTHLY_TAPE,2025-02-20
LN100130,2023-11,331498.66,CURRENT,6.376,SERVICER_PORTAL,2023-08-22
LN108552,2024-06,519544.96,CURRENT,6.294,SERVICER_PORTAL,2024-03-22
LN107125,2025-11,109098.18,CURRENT,6.774,MONTHLY_TAPE,2025-10-20
LN102798,2024-07,221328.95,CURRENT,5.933,MANUAL_ENTRY,2024-06-15
LN105979,2024-04,653304.26,CURRENT,5.951,MONTHLY_TAPE,2024-03-07
LN102906,2025-04,323532.65,CURRENT,5.967,MANUAL_ENTRY,2025-01-08
LN107017,2024-08,417713.97,CURRENT,6.208,SERVICER_PORTAL,2024-05-18
