loan_id,origination_month,original_balance,interest_rate,original_term_months,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,vintage
LN108068,2024-05,303900.0,5.981,360,780+,85-95,20-35,CA,PURCHASE,OWNER,SFR,BetaLoan,2024
LN108069,2021-12,216100.0,4.458,360,680-739,<=60,35-43,CA,PURCHASE,OWNER,SFR,CasaMortgage,2021
LN108070,2021-09,202800.0,3.912,360,740-779,>95,20-35,FL,REFINANCE,OWNER,SFR,AlphaServ,2021
LN108071,2022-11,641200.0,5.047,360,780+,75-85,20-35,FL,PURCHASE,OWNER,SFR,BetaLoan,2022
LN108072,2023-10,198700.0,6.195,240,740-779,60-75,<=20,OH,CASHOUT_REFI,OWNER,SFR,DeltaHome,2023
LN108073,2022-08,142700.0,5.506,360,620-679,75-85,20-35,GA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2022
LN108074,2024-05,122100.0,6.568,360,680-739,60-75,35-43,NY,PURCHASE,SECOND_HOME,CONDO,AlphaServ,2024
LN108075,2024-06,217700.0,6.38,360,680-739,75-85,20-35,PA,PURCHASE,INVESTOR,CONDO,CasaMortgage,2024
LN108076,2023-05,389600.0,6.088,360,680-739,60-75,<=20,PA,REFINANCE,OWNER,SFR,BetaLoan,2023
LN108077,2022-10,197000.0,4.911,360,780+,85-95,20-35,NC,REFINANCE,OWNER,SFR,DeltaHome,2022
LN108078,2021-08,496300.0,3.811,360,680-739,75-85,35-43,FL,REFINANCE,OWNER,SFR,EagleTrust,2021
LN108079,2024-05,254400.0,6.215,180,680-739,75-85,>43,TX,REFINANCE,OWNER,TOWNHOUSE,BetaLoan,2024
LN108080,2024-08,420500.0,6.693,360,620-679,>95,35-43,CA,REFINANCE,OWNER,CONDO,EagleTrust,2024
LN108081,2023-01,181500.0,6.443,360,620-679,>95,35-43,TX,CASHOUT_REFI,OWNER,SFR,CasaMortgage,2023
LN108082,2023-04,182800.0,6.189,360,740-779,85-95,>43,WA,PURCHASE,INVESTOR,TOWNHOUSE,BetaLoan,2023
LN108083,2024-02,265900.0,6.337,360,740-779,<=60,35-43,NY,CASHOUT_REFI,OWNER,MULTI_2_4,BetaLoan,2024
LN108084,2023-12,317200.0,6.221,360,740-779,>95,20-35,NY,REFINANCE,OWNER,CONDO,EagleTrust,2023
LN108085,2021-12,235500.0,4.503,360,680-739,60-75,20-35,IL,PURCHASE,OWNER,TOWNHOUSE,AlphaServ,2021
LN108086,2023-11,291200.0,7.231,360,<620,75-85,>43,GA,PURCHASE,OWNER,TOWNHOUSE,BetaLoan,2023
LN108087,2024-09,332600.0,6.622,360,680-739,>95,<=20,AZ,CASHOUT_REFI,OWNER,SFR,BetaLoan,2024
LN108088,2024-02,134700.0,6.643,180,680-739,<=60,20-35,CA,PURCHASE,INVESTOR,SFR,BetaLoan,2024
LN108089,2023-03,218900.0,5.704,360,740-779,<=60,35-43,PA,REFINANCE,OWNER,CONDO,CasaMortgage,2023
LN108090,2023-04,202100.0,5.51,360,740-779,75-85,<=20,NY,PURCHASE,OWNER,SFR,AlphaServ,2023
LN108091,2022-05,206600.0,4.468,360,780+,75-85,35-43,TX,REFINANCE,SECOND_HOME,SFR,CasaMortgage,2022
LN108092,2023-10,306500.0,6.095,360,740-779,75-85,35-43,OH,PURCHASE,OWNER,SFR,EagleTrust,2023
LN108093,2022-05,203400.0,4.641,360,680-739,85-95,20-35,OH,PURCHASE,OWNER,TOWNHOUSE,BetaLoan,2022
LN108094,2022-09,103500.0,4.728,360,740-779,85-95,35-43,CA,PURCHASE,SECOND_HOME,SFR,BetaLoan,2022
LN108095,2022-06,229500.0,4.698,360,740-779,>95,<=20,CA,PURCHASE,SECOND_HOME,SFR,AlphaServ,2022
LN108096,2022-09,158100.0,4.866,360,780+,<=60,>43,GA,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2022
LN108097,2022-10,319100.0,5.536,360,680-739,85-95,<=20,NC,PURCHASE,INVESTOR,SFR,CasaMortgage,2022
LN108098,2021-10,366800.0,3.797,360,740-779,85-95,<=20,GA,PURCHASE,SECOND_HOME,SFR,CasaMortgage,2021
LN108099,2024-01,95900.0,6.518,360,680-739,60-75,20-35,FL,REFINANCE,INVESTOR,SFR,EagleTrust,2024
LN108100,2023-01,180200.0,5.405,360,740-779,75-85,35-43,OH,REFINANCE,OWNER,SFR,BetaLoan,2023
LN108101,2024-10,299200.0,6.09,360,780+,<=60,35-43,AZ,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2024
LN108102,2022-02,135400.0,3.951,360,780+,<=60,20-35,AZ,REFINANCE,INVESTOR,SFR,EagleTrust,2022
LN108103,2023-11,363000.0,6.871,360,620-679,<=60,35-43,TX,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN108104,2022-02,409300.0,4.63,360,620-679,85-95,35-43,CA,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN108105,2023-05,237300.0,5.869,360,740-779,75-85,35-43,GA,CASHOUT_REFI,OWNER,SFR,CasaMortgage,2023
LN108106,2023-03,180200.0,5.483,360,740-779,<=60,<=20,TX,CASHOUT_REFI,OWNER,MULTI_2_4,AlphaServ,2023
LN108107,2023-01,90200.0,5.217,360,780+,75-85,>43,PA,REFINANCE,OWNER,CONDO,AlphaServ,2023
LN108108,2023-10,368200.0,6.349,360,680-739,<=60,>43,FL,REFINANCE,OWNER,SFR,AlphaServ,2023
LN108109,2024-05,628500.0,6.261,360,740-779,60-75,>43,CA,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN108110,2022-08,572700.0,4.907,180,740-779,>95,20-35,PA,PURCHASE,INVESTOR,SFR,BetaLoan,2022
LN108111,2024-06,233800.0,6.971,360,620-679,75-85,>43,TX,REFINANCE,OWNER,TOWNHOUSE,DeltaHome,2024
LN108112,2022-02,156100.0,4.745,360,620-679,85-95,<=20,CA,REFINANCE,OWNER,SFR,AlphaServ,2022
LN108113,2022-07,372100.0,4.675,360,740-779,60-75,<=20,PA,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN108114,2022-08,241100.0,5.587,180,620-679,<=60,20-35,CA,REFINANCE,OWNER,SFR,AlphaServ,2022
LN108115,2024-11,316500.0,6.299,360,740-779,85-95,>43,NY,REFINANCE,OWNER,SFR,BetaLoan,2024
LN108116,2021-11,292500.0,4.475,360,680-739,60-75,>43,NY,PURCHASE,OWNER,CONDO,DeltaHome,2021
LN108117,2022-11,266200.0,6.003,240,680-739,60-75,20-35,CA,CASHOUT_REFI,OWNER,SFR,BetaLoan,2022
LN108118,2022-12,405500.0,5.968,360,680-739,85-95,35-43,CA,CASHOUT_REFI,INVESTOR,SFR,BetaLoan,2022
LN108119,2024-04,412300.0,6.101,360,780+,75-85,20-35,CA,PURCHASE,OWNER,CONDO,DeltaHome,2024
LN108120,2023-03,201800.0,5.582,360,740-779,>95,<=20,NY,REFINANCE,OWNER,SFR,AlphaServ,2023
LN108121,2024-11,168500.0,6.157,360,740-779,>95,35-43,WA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2024
LN108122,2024-02,82900.0,6.323,360,740-779,60-75,<=20,NC,REFINANCE,OWNER,SFR,DeltaHome,2024
LN108123,2023-12,218400.0,6.177,180,740-779,60-75,35-43,NC,PURCHASE,OWNER,CONDO,BetaLoan,2023
LN108124,2024-02,156100.0,6.028,360,780+,75-85,20-35,GA,CASHOUT_REFI,OWNER,TOWNHOUSE,DeltaHome,2024
LN108125,2022-01,308200.0,4.186,360,740-779,60-75,20-35,MI,REFINANCE,OWNER,SFR,DeltaHome,2022
LN108126,2023-01,219400.0,5.795,360,680-739,75-85,35-43,IL,REFINANCE,OWNER,MULTI_2_4,DeltaHome,2023
LN108127,2023-07,230400.0,6.419,180,680-739,60-75,20-35,WA,PURCHASE,OWNER,SFR,EagleTrust,2023
LN108128,2022-03,367800.0,4.507,360,680-739,85-95,35-43,GA,REFINANCE,OWNER,TOWNHOUSE,BetaLoan,2022
LN108129,2021-11,305200.0,3.572,360,740-779,>95,35-43,GA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2021
LN108130,2021-12,242200.0,3.935,360,680-739,60-75,20-35,CA,PURCHASE,OWNER,SFR,BetaLoan,2021
LN108131,2024-04,545200.0,6.371,180,740-779,<=60,35-43,MI,REFINANCE,OWNER,SFR,DeltaHome,2024
LN108132,2023-10,355800.0,5.982,180,780+,>95,<=20,FL,REFINANCE,INVESTOR,SFR,CasaMortgage,2023
LN108133,2022-06,211700.0,4.917,240,680-739,60-75,35-43,MI,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN108134,2024-01,216000.0,7.522,360,<620,60-75,20-35,PA,REFINANCE,OWNER,SFR,AlphaServ,2024
LN108135,2023-12,363900.0,6.292,360,740-779,60-75,20-35,CA,CASHOUT_REFI,OWNER,SFR,CasaMortgage,2023
LN108136,2024-05,279600.0,7.495,360,<620,60-75,20-35,NY,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN108137,2024-09,154100.0,6.498,360,740-779,60-75,>43,AZ,REFINANCE,OWNER,TOWNHOUSE,DeltaHome,2024
LN108138,2024-08,381800.0,6.621,360,680-739,60-75,20-35,CA,PURCHASE,OWNER,SFR,DeltaHome,2024
LN108139,2022-02,449400.0,4.497,360,680-739,<=60,>43,MI,PURCHASE,OWNER,SFR,BetaLoan,2022
LN108140,2024-03,434400.0,6.504,240,680-739,85-95,20-35,FL,PURCHASE,OWNER,SFR,AlphaServ,2024
LN108141,2022-11,511100.0,5.367,360,680-739,60-75,20-35,IL,REFINANCE,SECOND_HOME,SFR,AlphaServ,2022
LN108142,2022-11,647700.0,5.966,360,680-739,85-95,35-43,AZ,CASHOUT_REFI,OWNER,SFR,AlphaServ,2022
LN108143,2023-10,556000.0,6.645,360,680-739,75-85,35-43,GA,REFINANCE,OWNER,SFR,EagleTrust,2023
LN108144,2023-08,297500.0,6.46,360,680-739,75-85,20-35,NY,PURCHASE,OWNER,SFR,BetaLoan,2023
LN108145,2022-12,232400.0,5.165,360,780+,>95,<=20,NC,PURCHASE,INVESTOR,SFR,AlphaServ,2022
LN108146,2024-12,112000.0,7.507,180,<620,75-85,35-43,TX,PURCHASE,OWNER,SFR,EagleTrust,2024
LN108147,2022-02,256500.0,4.362,360,680-739,60-75,35-43,CA,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN108148,2021-11,322400.0,4.76,360,620-679,75-85,35-43,GA,REFINANCE,OWNER,SFR,BetaLoan,2021
LN108149,2021-08,260300.0,4.362,360,680-739,60-75,35-43,PA,CASHOUT_REFI,OWNER,CONDO,AlphaServ,2021
LN108150,2024-05,109100.0,7.49,360,<620,60-75,20-35,NC,CASHOUT_REFI,OWNER,SFR,AlphaServ,2024
LN108151,2022-12,224400.0,5.686,360,740-779,>95,20-35,IL,PURCHASE,OWNER,SFR,BetaLoan,2022
LN108152,2023-01,341300.0,6.183,360,620-679,85-95,35-43,CA,PURCHASE,OWNER,SFR,DeltaHome,2023
LN108153,2023-10,160900.0,5.877,360,740-779,75-85,<=20,CA,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN108154,2023-01,275000.0,5.979,360,680-739,75-85,35-43,TX,REFINANCE,OWNER,SFR,AlphaServ,2023
LN108155,2023-07,310000.0,6.344,360,680-739,75-85,<=20,WA,PURCHASE,OWNER,SFR,AlphaServ,2023
LN108156,2021-09,422100.0,4.682,360,620-679,<=60,35-43,IL,CASHOUT_REFI,OWNER,SFR,CasaMortgage,2021
LN108157,2022-01,551700.0,3.869,360,740-779,60-75,<=20,PA,REFINANCE,OWNER,SFR,BetaLoan,2022
LN108158,2024-10,215300.0,5.96,360,780+,75-85,35-43,CA,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN108159,2023-01,277300.0,6.473,360,620-679,60-75,20-35,IL,REFINANCE,OWNER,CONDO,EagleTrust,2023
LN108160,2022-02,281200.0,4.007,360,780+,60-75,>43,TX,PURCHASE,OWNER,MULTI_2_4,CasaMortgage,2022
LN108161,2022-10,341900.0,5.709,360,680-739,75-85,35-43,WA,REFINANCE,OWNER,MULTI_2_4,CasaMortgage,2022
LN108162,2022-09,325100.0,5.187,360,680-739,75-85,20-35,TX,CASHOUT_REFI,OWNER,CONDO,DeltaHome,2022
LN108163,2022-06,484700.0,5.017,360,740-779,60-75,<=20,CA,CASHOUT_REFI,OWNER,SFR,BetaLoan,2022
LN108164,2022-07,89400.0,5.833,360,620-679,>95,35-43,TX,PURCHASE,OWNER,CONDO,CasaMortgage,2022
LN108165,2024-01,308100.0,6.709,360,680-739,85-95,20-35,CA,PURCHASE,OWNER,SFR,DeltaHome,2024
LN108166,2021-11,317900.0,5.161,360,<620,75-85,35-43,FL,REFINANCE,OWNER,SFR,DeltaHome,2021
LN108167,2022-08,229600.0,4.938,360,740-779,60-75,35-43,WA,PURCHASE,OWNER,SFR,BetaLoan,2022
LN108168,2023-02,92200.0,6.134,240,680-739,75-85,35-43,WA,REFINANCE,SECOND_HOME,SFR,BetaLoan,2023
LN108169,2023-05,248300.0,5.773,360,780+,85-95,20-35,OH,REFINANCE,OWNER,SFR,AlphaServ,2023
LN108170,2024-07,185400.0,6.932,360,620-679,75-85,<=20,PA,PURCHASE,OWNER,CONDO,DeltaHome,2024
LN108171,2024-09,543100.0,5.883,360,780+,75-85,20-35,NY,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN108172,2022-07,302200.0,5.033,360,620-679,60-75,20-35,AZ,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN108173,2023-05,178400.0,5.874,180,740-779,60-75,35-43,TX,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN108174,2021-07,101300.0,3.69,360,680-739,85-95,20-35,NY,PURCHASE,OWNER,SFR,BetaLoan,2021
LN108175,2023-08,333000.0,6.788,360,620-679,<=60,20-35,CA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN108176,2022-01,349200.0,5.051,360,620-679,75-85,20-35,WA,REFINANCE,OWNER,SFR,BetaLoan,2022
LN108177,2021-10,231600.0,3.867,360,740-779,85-95,20-35,FL,PURCHASE,OWNER,SFR,EagleTrust,2021
LN108178,2023-11,334900.0,6.759,360,620-679,<=60,35-43,TX,PURCHASE,OWNER,SFR,CasaMortgage,2023
LN108179,2022-02,218200.0,4.062,180,740-779,>95,<=20,TX,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN108180,2023-03,412600.0,5.404,360,780+,85-95,<=20,IL,PURCHASE,SECOND_HOME,SFR,CasaMortgage,2023
LN108181,2021-11,399000.0,4.54,240,680-739,85-95,20-35,IL,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2021
LN108182,2024-02,122100.0,7.369,360,<620,85-95,20-35,NC,PURCHASE,OWNER,SFR,EagleTrust,2024
LN108183,2024-03,136200.0,6.675,360,620-679,85-95,35-43,PA,PURCHASE,OWNER,TOWNHOUSE,EagleTrust,2024
LN108184,2023-07,636700.0,7.221,360,620-679,60-75,35-43,NC,CASHOUT_REFI,OWNER,TOWNHOUSE,AlphaServ,2023
LN108185,2024-06,388300.0,6.567,360,680-739,85-95,35-43,IL,CASHOUT_REFI,INVESTOR,TOWNHOUSE,AlphaServ,2024
LN108186,2023-01,144600.0,5.373,360,740-779,60-75,>43,OH,REFINANCE,INVESTOR,SFR,AlphaServ,2023
LN108187,2022-02,125900.0,4.455,360,680-739,85-95,<=20,WA,PURCHASE,OWNER,CONDO,EagleTrust,2022
LN108188,2022-01,280300.0,4.728,360,620-679,75-85,20-35,NY,PURCHASE,OWNER,SFR,DeltaHome,2022
LN108189,2022-04,152700.0,4.437,360,740-779,85-95,<=20,FL,PURCHASE,OWNER,SFR,EagleTrust,2022
LN108190,2022-03,221300.0,4.519,360,680-739,60-75,35-43,GA,REFINANCE,OWNER,SFR,AlphaServ,2022
LN108191,2022-08,249900.0,4.475,180,740-779,60-75,20-35,NC,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN108192,2022-04,245100.0,4.121,240,780+,85-95,20-35,WA,PURCHASE,OWNER,CONDO,AlphaServ,2022
LN108193,2023-07,423800.0,6.522,360,680-739,75-85,20-35,FL,PURCHASE,OWNER,SFR,AlphaServ,2023
LN108194,2022-01,582800.0,4.274,360,680-739,75-85,>43,IL,CASHOUT_REFI,OWNER,SFR,DeltaHome,2022
LN108195,2023-09,205800.0,6.292,360,740-779,85-95,<=20,GA,PURCHASE,INVESTOR,CONDO,CasaMortgage,2023
LN108196,2022-09,153500.0,5.17,360,740-779,60-75,20-35,NC,REFINANCE,OWNER,SFR,BetaLoan,2022
LN108197,2023-11,304100.0,6.441,360,740-779,60-75,20-35,CA,REFINANCE,OWNER,SFR,AlphaServ,2023
LN108198,2023-04,531900.0,5.658,360,740-779,60-75,20-35,AZ,REFINANCE,OWNER,SFR,AlphaServ,2023
LN108199,2024-09,212900.0,6.4,180,680-739,>95,35-43,TX,PURCHASE,OWNER,CONDO,BetaLoan,2024
LN108200,2023-01,374200.0,5.835,360,680-739,<=60,35-43,TX,CASHOUT_REFI,SECOND_HOME,SFR,BetaLoan,2023
LN108201,2022-07,175100.0,4.397,360,740-779,60-75,35-43,NC,REFINANCE,OWNER,SFR,AlphaServ,2022
LN108202,2023-07,257700.0,5.868,360,740-779,>95,35-43,TX,REFINANCE,OWNER,SFR,AlphaServ,2023
LN108203,2023-10,151300.0,6.252,360,740-779,85-95,20-35,CA,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN108204,2023-01,256500.0,5.456,360,680-739,85-95,35-43,WA,PURCHASE,OWNER,CONDO,CasaMortgage,2023
LN108205,2023-06,242200.0,5.477,360,780+,75-85,35-43,GA,PURCHASE,OWNER,SFR,BetaLoan,2023
LN108206,2023-02,335600.0,6.438,360,620-679,85-95,35-43,WA,REFINANCE,OWNER,SFR,BetaLoan,2023
LN108207,2022-07,568100.0,5.132,180,620-679,>95,20-35,CA,PURCHASE,OWNER,CONDO,DeltaHome,2022
LN108208,2022-08,214300.0,5.645,360,680-739,>95,<=20,CA,REFINANCE,OWNER,SFR,AlphaServ,2022
LN108209,2024-09,103800.0,6.784,360,620-679,75-85,35-43,TX,PURCHASE,SECOND_HOME,SFR,AlphaServ,2024
LN108210,2023-11,233100.0,6.034,360,740-779,85-95,>43,CA,REFINANCE,OWNER,TOWNHOUSE,BetaLoan,2023
LN108211,2021-11,292100.0,4.378,360,620-679,85-95,>43,NY,REFINANCE,OWNER,SFR,AlphaServ,2021
LN108212,2024-11,279500.0,6.516,360,680-739,85-95,<=20,WA,REFINANCE,OWNER,SFR,AlphaServ,2024
LN108213,2023-12,237800.0,6.514,360,680-739,85-95,20-35,FL,REFINANCE,INVESTOR,SFR,BetaLoan,2023
LN108214,2021-09,498600.0,4.599,360,620-679,60-75,35-43,NC,PURCHASE,SECOND_HOME,SFR,AlphaServ,2021
LN108215,2024-01,271400.0,6.924,360,620-679,85-95,20-35,GA,CASHOUT_REFI,SECOND_HOME,SFR,AlphaServ,2024
LN108216,2023-07,243500.0,6.524,360,680-739,75-85,20-35,CA,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2023
LN108217,2024-09,179900.0,6.222,360,740-779,60-75,>43,TX,CASHOUT_REFI,INVESTOR,CONDO,CasaMortgage,2024
LN108218,2023-03,116300.0,5.979,360,680-739,<=60,20-35,GA,REFINANCE,OWNER,SFR,AlphaServ,2023
LN108219,2023-04,296000.0,6.581,360,620-679,60-75,20-35,CA,PURCHASE,OWNER,CONDO,AlphaServ,2023
LN108220,2022-08,285100.0,4.803,360,680-739,75-85,<=20,NY,PURCHASE,OWNER,SFR,BetaLoan,2022
LN108221,2022-08,158500.0,5.354,360,620-679,60-75,20-35,NC,CASHOUT_REFI,OWNER,SFR,AlphaServ,2022
LN108222,2023-08,250200.0,7.618,360,<620,85-95,20-35,FL,PURCHASE,OWNER,TOWNHOUSE,EagleTrust,2023
LN108223,2024-05,239300.0,5.779,360,780+,>95,>43,FL,PURCHASE,OWNER,SFR,AlphaServ,2024
LN108224,2024-08,192700.0,7.638,360,<620,<=60,35-43,NC,PURCHASE,INVESTOR,TOWNHOUSE,CasaMortgage,2024
LN108225,2024-03,178600.0,7.062,180,<620,<=60,<=20,NY,CASHOUT_REFI,INVESTOR,SFR,AlphaServ,2024
LN108226,2023-08,306300.0,5.621,360,780+,60-75,35-43,OH,PURCHASE,OWNER,TOWNHOUSE,BetaLoan,2023
LN108227,2023-04,230600.0,5.698,360,740-779,85-95,<=20,TX,PURCHASE,OWNER,SFR,AlphaServ,2023
LN108228,2022-09,195600.0,5.371,360,680-739,60-75,<=20,MI,PURCHASE,OWNER,SFR,AlphaServ,2022
LN108229,2024-03,173200.0,6.565,240,680-739,60-75,20-35,OH,REFINANCE,INVESTOR,SFR,AlphaServ,2024
LN108230,2022-08,240700.0,4.725,360,780+,60-75,20-35,WA,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN108231,2022-06,386900.0,5.19,180,620-679,60-75,20-35,MI,PURCHASE,OWNER,SFR,AlphaServ,2022
LN108232,2024-07,280100.0,6.959,360,620-679,85-95,20-35,OH,PURCHASE,OWNER,SFR,BetaLoan,2024
LN108233,2023-07,229400.0,5.862,360,780+,85-95,>43,GA,REFINANCE,OWNER,SFR,AlphaServ,2023
LN108234,2022-09,293300.0,5.164,360,740-779,60-75,35-43,FL,PURCHASE,SECOND_HOME,SFR,CasaMortgage,2022
LN108235,2024-07,471600.0,6.4,360,780+,75-85,20-35,NY,REFINANCE,OWNER,CONDO,AlphaServ,2024
LN108236,2024-11,318300.0,6.724,360,620-679,75-85,>43,NC,REFINANCE,OWNER,SFR,CasaMortgage,2024
LN108237,2022-08,287000.0,4.625,360,780+,>95,<=20,IL,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN108238,2023-04,340200.0,6.066,360,680-739,85-95,<=20,WA,PURCHASE,OWNER,SFR,AlphaServ,2023
LN108239,2023-03,237700.0,5.801,360,740-779,85-95,20-35,OH,PURCHASE,INVESTOR,TOWNHOUSE,CasaMortgage,2023
LN108240,2023-12,277300.0,6.301,360,780+,>95,20-35,CA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN108241,2024-10,204800.0,6.96,360,620-679,75-85,<=20,CA,PURCHASE,OWNER,SFR,AlphaServ,2024
LN108242,2023-06,127000.0,6.593,360,620-679,<=60,20-35,CA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN108243,2024-04,297800.0,6.784,360,680-739,85-95,20-35,AZ,PURCHASE,OWNER,SFR,EagleTrust,2024
LN108244,2023-08,298300.0,5.868,360,780+,<=60,20-35,FL,REFINANCE,SECOND_HOME,SFR,AlphaServ,2023
LN108245,2024-08,224300.0,7.453,360,<620,75-85,<=20,PA,PURCHASE,OWNER,SFR,DeltaHome,2024
LN108246,2022-11,406800.0,5.181,180,780+,85-95,35-43,NY,REFINANCE,OWNER,MULTI_2_4,BetaLoan,2022
LN108247,2022-11,184500.0,5.335,240,680-739,75-85,20-35,AZ,PURCHASE,INVESTOR,SFR,DeltaHome,2022
LN108248,2022-12,115000.0,5.455,360,680-739,60-75,35-43,IL,REFINANCE,OWNER,SFR,DeltaHome,2022
LN108249,2024-12,186500.0,6.712,360,620-679,75-85,20-35,PA,PURCHASE,OWNER,SFR,AlphaServ,2024
LN108250,2023-08,127600.0,5.862,360,780+,60-75,35-43,NC,PURCHASE,OWNER,TOWNHOUSE,BetaLoan,2023
LN108251,2022-01,297200.0,4.955,360,620-679,<=60,>43,TX,PURCHASE,OWNER,TOWNHOUSE,AlphaServ,2022
LN108252,2021-08,182000.0,3.671,360,740-779,75-85,20-35,OH,CASHOUT_REFI,SECOND_HOME,SFR,BetaLoan,2021
LN108253,2023-04,397600.0,6.45,180,620-679,<=60,35-43,TX,REFINANCE,INVESTOR,SFR,EagleTrust,2023
LN108254,2024-04,393800.0,6.133,360,780+,>95,35-43,TX,PURCHASE,OWNER,SFR,BetaLoan,2024
LN108255,2023-03,168300.0,5.581,360,740-779,75-85,20-35,FL,PURCHASE,OWNER,MULTI_2_4,AlphaServ,2023
LN108256,2023-06,177400.0,6.613,360,620-679,85-95,20-35,FL,CASHOUT_REFI,OWNER,SFR,BetaLoan,2023
LN108257,2024-04,324600.0,6.995,360,620-679,>95,20-35,IL,PURCHASE,SECOND_HOME,CONDO,CasaMortgage,2024
LN108258,2023-04,396700.0,6.246,360,680-739,75-85,35-43,GA,PURCHASE,OWNER,TOWNHOUSE,BetaLoan,2023
LN108259,2024-09,103200.0,6.737,360,680-739,75-85,20-35,WA,PURCHASE,SECOND_HOME,SFR,BetaLoan,2024
LN108260,2023-09,289700.0,6.132,360,740-779,85-95,35-43,IL,PURCHASE,OWNER,SFR,DeltaHome,2023
LN108261,2024-01,94900.0,6.519,360,680-739,<=60,<=20,MI,CASHOUT_REFI,OWNER,CONDO,BetaLoan,2024
LN108262,2024-03,199400.0,6.558,360,680-739,75-85,<=20,IL,REFINANCE,OWNER,SFR,DeltaHome,2024
LN108263,2023-09,417500.0,6.197,180,740-779,60-75,20-35,NY,PURCHASE,SECOND_HOME,SFR,DeltaHome,2023
LN108264,2021-09,988900.0,4.397,360,680-739,85-95,20-35,NY,REFINANCE,INVESTOR,SFR,DeltaHome,2021
LN108265,2022-12,229200.0,6.499,360,620-679,85-95,35-43,AZ,REFINANCE,OWNER,MULTI_2_4,DeltaHome,2022
LN108266,2021-12,145600.0,5.03,180,620-679,75-85,<=20,CA,PURCHASE,OWNER,CONDO,CasaMortgage,2021
LN108267,2023-04,202600.0,6.336,360,680-739,75-85,20-35,FL,PURCHASE,OWNER,SFR,BetaLoan,2023
LN108268,2022-01,263000.0,3.886,360,740-779,75-85,35-43,NC,PURCHASE,OWNER,SFR,DeltaHome,2022
LN108269,2023-04,188800.0,6.583,180,620-679,75-85,>43,FL,PURCHASE,OWNER,CONDO,CasaMortgage,2023
LN108270,2022-09,168400.0,5.234,360,680-739,75-85,>43,CA,PURCHASE,INVESTOR,TOWNHOUSE,BetaLoan,2022
LN108271,2021-07,210600.0,4.036,180,680-739,>95,20-35,TX,PURCHASE,OWNER,SFR,AlphaServ,2021
LN108272,2021-12,305000.0,4.31,360,740-779,60-75,>43,CA,PURCHASE,OWNER,CONDO,BetaLoan,2021
LN108273,2023-04,236500.0,7.283,360,<620,60-75,20-35,FL,REFINANCE,OWNER,SFR,DeltaHome,2023
LN108274,2021-10,171700.0,4.332,360,680-739,60-75,<=20,FL,PURCHASE,OWNER,CONDO,AlphaServ,2021
LN108275,2024-06,188800.0,7.972,360,<620,85-95,>43,WA,REFINANCE,OWNER,CONDO,CasaMortgage,2024
LN108276,2024-02,211900.0,7.136,360,620-679,>95,<=20,PA,REFINANCE,OWNER,CONDO,BetaLoan,2024
LN108277,2023-12,162800.0,7.721,360,<620,60-75,20-35,CA,REFINANCE,OWNER,SFR,AlphaServ,2023
LN108278,2022-02,185700.0,4.554,360,680-739,75-85,<=20,CA,PURCHASE,INVESTOR,MULTI_2_4,CasaMortgage,2022
LN108279,2024-04,341000.0,6.338,360,740-779,>95,20-35,WA,PURCHASE,OWNER,SFR,EagleTrust,2024
LN108280,2023-09,230100.0,7.226,240,620-679,60-75,20-35,NC,PURCHASE,OWNER,TOWNHOUSE,AlphaServ,2023
LN108281,2022-11,116000.0,5.135,360,740-779,85-95,35-43,GA,PURCHASE,SECOND_HOME,SFR,CasaMortgage,2022
LN108282,2021-07,404800.0,3.47,360,740-779,>95,<=20,OH,PURCHASE,OWNER,SFR,AlphaServ,2021
LN108283,2023-05,307900.0,6.054,360,680-739,85-95,<=20,CA,PURCHASE,OWNER,SFR,AlphaServ,2023
LN108284,2024-04,137000.0,6.52,360,680-739,60-75,20-35,TX,REFINANCE,OWNER,SFR,AlphaServ,2024
