loan_id,reporting_month,corruption_type
LN104181,2022-12,DUPLICATE_RECORD
LN100582,2025-03,STATUS_INCONSISTENT
LN105496,2025-07,STALE_UPDATE
LN102305,2024-12,BALANCE_MISMATCH
LN101158,2023-10,DOC_GAP
LN107861,2025-07,BALANCE_MISMATCH
LN102192,2023-07,DATE_INVALID
LN102338,2024-10,BALANCE_MISMATCH
LN108639,2025-05,DUPLICATE_RECORD
LN104926,2024-01,STATUS_INCONSISTENT
LN105276,2024-01,DOC_GAP
LN101127,2024-03,STALE_UPDATE
LN105200,2025-12,BALANCE_MISMATCH
LN103856,2023-10,BALANCE_MISMATCH
LN105158,2024-10,STALE_UPDATE
LN101879,2022-08,STATUS_INCONSISTENT
LN105892,2023-09,DATE_INVALID
LN100294,2024-12,BALANCE_MISMATCH
LN107841,2022-07,DOC_GAP
LN100584,2025-12,STATUS_INCONSISTENT
LN105116,2024-04,BALANCE_MISMATCH
LN103612,2024-06,BALANCE_MISMATCH
LN100799,2023-04,DATE_INVALID
LN103544,2023-07,STALE_UPDATE
LN107948,2023-09,BALANCE_MISMATCH
LN100986,2025-04,STATUS_INCONSISTENT
LN100758,2025-06,STALE_UPDATE
LN102829,2023-12,BALANCE_MISMATCH
LN108223,2025-03,STATUS_INCONSISTENT
LN108806,2024-06,STATUS_INCONSISTENT
LN108845,2024-05,BALANCE_MISMATCH
LN101687,2023-02,STATUS_INCONSISTENT
LN105620,2022-05,STATUS_INCONSISTENT
LN105707,2025-06,DOC_GAP
LN104632,2023-03,DATE_INVALID
LN106698,2023-06,BALANCE_MISMATCH
LN102624,2024-10,DATE_INVALID
LN100109,2024-04,STALE_UPDATE
LN105812,2023-02,STALE_UPDATE
LN102485,2025-11,STALE_UPDATE
LN107783,2025-03,BALANCE_MISMATCH
LN108515,2025-09,STATUS_INCONSISTENT
LN101484,2024-06,STATUS_INCONSISTENT
LN107523,2023-05,DATE_INVALID
LN108692,2025-01,DUPLICATE_RECORD
LN102702,2022-06,STALE_UPDATE
LN108739,2025-01,STALE_UPDATE
LN100838,2024-05,BALANCE_MISMATCH
LN104307,2025-09,DUPLICATE_RECORD
LN107630,2024-11,STATUS_INCONSISTENT
LN101768,2021-11,DOC_GAP
LN107217,2024-03,STALE_UPDATE
LN106985,2025-01,STALE_UPDATE
LN100963,2025-01,STATUS_INCONSISTENT
LN108538,2024-03,DOC_GAP
LN105749,2022-05,BALANCE_MISMATCH
LN100789,2024-05,STATUS_INCONSISTENT
LN100108,2023-10,BALANCE_MISMATCH
LN105708,2023-11,DATE_INVALID
LN106188,2022-01,STATUS_INCONSISTENT
LN107973,2022-06,BALANCE_MISMATCH
LN106208,2023-05,DOC_GAP
LN105892,2025-11,STALE_UPDATE
LN105058,2023-02,BALANCE_MISMATCH
LN104193,2022-11,STALE_UPDATE
LN102310,2023-05,DUPLICATE_RECORD
LN108319,2024-02,STALE_UPDATE
LN107882,2025-11,BALANCE_MISMATCH
LN108156,2023-03,DATE_INVALID
LN106530,2024-05,DUPLICATE_RECORD
LN101640,2024-11,STALE_UPDATE
LN107138,2024-10,DATE_INVALID
LN106935,2025-05,DOC_GAP
LN103209,2024-02,DUPLICATE_RECORD
LN100373,2024-04,DATE_INVALID
LN101453,2023-06,BALANCE_MISMATCH
LN108137,2025-06,DOC_GAP
LN108834,2024-12,BALANCE_MISMATCH
LN108955,2025-04,DOC_GAP
LN100695,2022-11,STATUS_INCONSISTENT
LN107636,2022-03,BALANCE_MISMATCH
LN108346,2022-08,DOC_GAP
LN105731,2023-07,STALE_UPDATE
LN103714,2025-12,DOC_GAP
LN107084,2025-10,DOC_GAP
LN107456,2025-07,BALANCE_MISMATCH
LN105566,2025-10,STALE_UPDATE
LN105539,2025-06,DUPLICATE_RECORD
LN108734,2025-08,STALE_UPDATE
LN108768,2022-04,DUPLICATE_RECORD
LN103719,2023-08,STALE_UPDATE
LN104394,2023-12,STATUS_INCONSISTENT
LN101431,2025-01,BALANCE_MISMATCH
LN106113,2025-07,BALANCE_MISMATCH
LN100217,2023-12,BALANCE_MISMATCH
LN102826,2023-09,DOC_GAP
LN106892,2022-12,STATUS_INCONSISTENT
LN106562,2025-04,STALE_UPDATE
LN106593,2025-11,DUPLICATE_RECORD
LN104273,2024-03,DUPLICATE_RECORD
LN100728,2023-06,DATE_INVALID
LN104551,2022-10,STATUS_INCONSISTENT
LN102361,2025-05,BALANCE_MISMATCH
LN103996,2022-07,DOC_GAP
LN106864,2025-08,STALE_UPDATE
LN105561,2022-04,DOC_GAP
LN103963,2025-10,DUPLICATE_RECORD
LN106471,2024-10,STALE_UPDATE
LN102169,2025-04,STALE_UPDATE
LN108406,2022-12,BALANCE_MISMATCH
LN107196,2023-11,BALANCE_MISMATCH
LN103376,2023-06,STATUS_INCONSISTENT
LN106482,2025-02,BALANCE_MISMATCH
LN101785,2025-08,STALE_UPDATE
LN108551,2023-06,DATE_INVALID
LN103700,2023-04,STALE_UPDATE
LN103027,2025-01,BALANCE_MISMATCH
LN107836,2024-12,BALANCE_MISMATCH
LN102315,2025-03,BALANCE_MISMATCH
LN104443,2024-03,STATUS_INCONSISTENT
LN100035,2023-07,STATUS_INCONSISTENT
LN102003,2023-07,STATUS_INCONSISTENT
LN105619,2024-03,BALANCE_MISMATCH
LN108127,2024-05,DOC_GAP
LN103991,2024-12,DOC_GAP
LN108385,2025-06,DUPLICATE_RECORD
LN103028,2024-03,BALANCE_MISMATCH
LN101026,2025-12,STATUS_INCONSISTENT
LN100608,2025-07,BALANCE_MISMATCH
LN100745,2024-08,BALANCE_MISMATCH
LN107495,2025-08,BALANCE_MISMATCH
LN105384,2025-04,DOC_GAP
LN102739,2023-12,DOC_GAP
LN101410,2025-12,BALANCE_MISMATCH
LN107994,2024-07,STALE_UPDATE
LN103057,2022-09,DOC_GAP
LN104427,2024-11,DOC_GAP
LN100832,2024-07,DATE_INVALID
LN101905,2025-04,STATUS_INCONSISTENT
LN108326,2023-03,DATE_INVALID
LN105973,2023-09,DUPLICATE_RECORD
LN101336,2023-09,DUPLICATE_RECORD
LN108671,2022-10,BALANCE_MISMATCH
LN107144,2023-03,DUPLICATE_RECORD
LN102377,2023-01,STATUS_INCONSISTENT
LN107756,2025-05,DOC_GAP
LN101608,2024-09,DATE_INVALID
LN108189,2025-09,BALANCE_MISMATCH
LN101011,2024-12,DOC_GAP
LN107600,2022-09,DATE_INVALID
LN102248,2023-01,STATUS_INCONSISTENT
LN103514,2024-08,STATUS_INCONSISTENT
LN104118,2022-04,STALE_UPDATE
LN106986,2023-07,DATE_INVALID
LN105898,2025-08,BALANCE_MISMATCH
LN101311,2025-10,STALE_UPDATE
LN104514,2025-05,BALANCE_MISMATCH
LN107227,2025-02,DOC_GAP
LN104155,2022-10,STALE_UPDATE
LN102137,2023-06,STALE_UPDATE
LN103010,2022-11,STALE_UPDATE
LN107098,2025-08,DATE_INVALID
LN108764,2023-04,STALE_UPDATE
LN106926,2024-05,DATE_INVALID
LN101030,2025-06,DATE_INVALID
LN106646,2022-06,STALE_UPDATE
LN106917,2023-06,BALANCE_MISMATCH
LN105791,2024-08,DATE_INVALID
LN100711,2024-11,DUPLICATE_RECORD
LN101168,2025-01,DATE_INVALID
LN108937,2025-10,DOC_GAP
LN102763,2023-04,DUPLICATE_RECORD
LN100267,2024-02,STATUS_INCONSISTENT
LN106581,2025-01,DATE_INVALID
LN105694,2024-11,DATE_INVALID
LN108640,2025-10,DOC_GAP
LN102369,2023-04,STALE_UPDATE
LN103078,2022-03,BALANCE_MISMATCH
LN107540,2024-08,DATE_INVALID
LN100215,2022-07,DUPLICATE_RECORD
LN105837,2022-12,BALANCE_MISMATCH
LN100064,2025-12,DUPLICATE_RECORD
LN102550,2024-09,STATUS_INCONSISTENT
LN104705,2025-08,BALANCE_MISMATCH
LN106150,2021-09,BALANCE_MISMATCH
LN101394,2023-01,DATE_INVALID
LN108971,2023-03,DATE_INVALID
LN100741,2024-10,STALE_UPDATE
LN100126,2024-05,STALE_UPDATE
LN100269,2024-06,STALE_UPDATE
LN105255,2024-10,STATUS_INCONSISTENT
LN103711,2025-05,DOC_GAP
LN107098,2024-01,DOC_GAP
LN107939,2023-01,STATUS_INCONSISTENT
LN101652,2024-09,STALE_UPDATE
LN106468,2023-07,STATUS_INCONSISTENT
LN107458,2023-11,STATUS_INCONSISTENT
LN105166,2025-03,DATE_INVALID
LN105689,2025-09,BALANCE_MISMATCH
LN103052,2025-12,STATUS_INCONSISTENT
LN106294,2022-03,BALANCE_MISMATCH
LN103716,2025-01,BALANCE_MISMATCH
LN106998,2024-01,STALE_UPDATE
LN103264,2024-06,STALE_UPDATE
LN106453,2024-07,DOC_GAP
LN101013,2025-11,BALANCE_MISMATCH
LN106748,2024-07,DATE_INVALID
LN105999,2023-08,DATE_INVALID
LN106599,2025-10,DOC_GAP
LN108319,2024-03,STALE_UPDATE
LN100849,2025-06,DOC_GAP
LN106457,2024-06,DOC_GAP
LN105841,2024-12,DOC_GAP
LN105873,2023-05,BALANCE_MISMATCH
LN107104,2025-10,STATUS_INCONSISTENT
LN100217,2025-12,DOC_GAP
LN105023,2023-03,STALE_UPDATE
LN100051,2025-03,DOC_GAP
LN104253,2023-07,STATUS_INCONSISTENT
LN107299,2025-01,DATE_INVALID
LN105600,2023-03,DATE_INVALID
LN107719,2023-04,DATE_INVALID
LN101136,2025-03,BALANCE_MISMATCH
LN101408,2024-01,STATUS_INCONSISTENT
LN105689,2023-10,BALANCE_MISMATCH
LN105629,2024-02,STATUS_INCONSISTENT
LN105726,2024-01,DUPLICATE_RECORD
LN108394,2022-08,STATUS_INCONSISTENT
LN103715,2025-01,STALE_UPDATE
LN101692,2024-07,STALE_UPDATE
LN108932,2025-02,STATUS_INCONSISTENT
LN106122,2025-02,BALANCE_MISMATCH
LN102233,2021-12,DATE_INVALID
LN103560,2024-04,STATUS_INCONSISTENT
LN103743,2024-12,STATUS_INCONSISTENT
LN108503,2023-07,STATUS_INCONSISTENT
LN101239,2025-07,STATUS_INCONSISTENT
LN100390,2024-10,STALE_UPDATE
LN105335,2022-06,DUPLICATE_RECORD
LN100020,2023-11,STALE_UPDATE
LN102799,2025-10,STALE_UPDATE
LN103313,2024-03,STATUS_INCONSISTENT
LN106203,2023-04,DATE_INVALID
LN107196,2025-06,BALANCE_MISMATCH
LN107892,2023-08,DOC_GAP
LN100171,2022-07,STALE_UPDATE
LN103142,2023-01,DATE_INVALID
LN101727,2023-11,STALE_UPDATE
LN102896,2024-06,STALE_UPDATE
LN103277,2025-02,DATE_INVALID
LN108225,2025-10,DUPLICATE_RECORD
LN104127,2023-07,STATUS_INCONSISTENT
LN104074,2022-11,STALE_UPDATE
LN101237,2023-04,DOC_GAP
LN101186,2022-03,DUPLICATE_RECORD
LN108968,2022-12,BALANCE_MISMATCH
LN106302,2023-06,BALANCE_MISMATCH
LN108101,2025-06,STATUS_INCONSISTENT
LN101408,2022-09,DATE_INVALID
LN100409,2023-07,DUPLICATE_RECORD
LN101023,2025-01,STATUS_INCONSISTENT
LN104040,2024-10,STALE_UPDATE
LN103767,2024-02,DATE_INVALID
LN107237,2023-01,DOC_GAP
LN103039,2022-09,BALANCE_MISMATCH
LN107275,2025-03,BALANCE_MISMATCH
LN105355,2025-07,BALANCE_MISMATCH
LN107623,2023-08,STATUS_INCONSISTENT
LN103086,2023-11,STATUS_INCONSISTENT
LN101266,2022-01,STALE_UPDATE
LN104633,2022-03,STATUS_INCONSISTENT
LN103099,2023-10,BALANCE_MISMATCH
LN104204,2024-09,STATUS_INCONSISTENT
LN101235,2022-09,DATE_INVALID
LN100404,2024-10,DUPLICATE_RECORD
LN104779,2023-07,STALE_UPDATE
LN107355,2024-09,STALE_UPDATE
LN107142,2025-01,STATUS_INCONSISTENT
LN102430,2022-11,STALE_UPDATE
LN100076,2023-01,DOC_GAP
LN103196,2022-10,STATUS_INCONSISTENT
LN104482,2024-12,DOC_GAP
LN102496,2025-01,DUPLICATE_RECORD
LN106349,2025-10,DUPLICATE_RECORD
LN101843,2025-05,DOC_GAP
LN102158,2024-11,STATUS_INCONSISTENT
LN104632,2024-01,DUPLICATE_RECORD
LN106071,2024-01,DATE_INVALID
LN105541,2023-03,DATE_INVALID
LN106733,2025-03,DATE_INVALID
LN106428,2025-07,DOC_GAP
LN102778,2025-01,STALE_UPDATE
LN101676,2025-02,DUPLICATE_RECORD
LN104407,2022-04,BALANCE_MISMATCH
LN100006,2023-08,DOC_GAP
LN105771,2025-07,STALE_UPDATE
LN105762,2024-03,STALE_UPDATE
LN100052,2025-04,STATUS_INCONSISTENT
LN105807,2025-09,DOC_GAP
LN100217,2024-09,BALANCE_MISMATCH
LN108520,2024-11,STALE_UPDATE
LN108319,2023-06,STALE_UPDATE
LN100900,2021-08,BALANCE_MISMATCH
LN105450,2025-09,DOC_GAP
LN100373,2023-02,STATUS_INCONSISTENT
LN100760,2024-06,BALANCE_MISMATCH
LN102489,2023-01,DOC_GAP
LN103989,2025-07,BALANCE_MISMATCH
LN103936,2024-05,DATE_INVALID
LN106795,2025-01,DATE_INVALID
LN104872,2022-06,BALANCE_MISMATCH
LN102390,2023-10,DOC_GAP
LN100314,2023-01,STATUS_INCONSISTENT
LN100543,2022-03,DATE_INVALID
LN101204,2023-11,DATE_INVALID
LN105097,2023-05,STATUS_INCONSISTENT
LN106463,2023-10,STATUS_INCONSISTENT
LN104186,2024-08,BALANCE_MISMATCH
LN101739,2023-11,BALANCE_MISMATCH
LN108582,2024-05,DATE_INVALID
LN108838,2025-10,STALE_UPDATE
LN108433,2024-05,STALE_UPDATE
LN106926,2024-11,DATE_INVALID
LN107417,2024-10,STALE_UPDATE
LN100768,2024-01,DOC_GAP
LN107104,2023-04,STALE_UPDATE
LN103390,2025-09,DATE_INVALID
LN106769,2024-04,DOC_GAP
LN102470,2025-09,BALANCE_MISMATCH
LN104531,2023-04,BALANCE_MISMATCH
LN100933,2025-09,DOC_GAP
LN108327,2025-10,BALANCE_MISMATCH
LN104629,2024-02,STALE_UPDATE
LN102658,2024-07,DOC_GAP
LN101698,2024-06,STATUS_INCONSISTENT
LN105058,2023-08,BALANCE_MISMATCH
LN106552,2023-06,STATUS_INCONSISTENT
LN107728,2023-10,BALANCE_MISMATCH
LN107694,2024-08,STATUS_INCONSISTENT
LN106172,2025-07,BALANCE_MISMATCH
LN107035,2024-12,BALANCE_MISMATCH
LN105590,2025-08,STALE_UPDATE
LN106697,2025-12,STALE_UPDATE
LN106453,2023-11,STALE_UPDATE
LN106358,2024-09,STATUS_INCONSISTENT
LN106251,2022-07,STALE_UPDATE
LN108069,2023-04,STATUS_INCONSISTENT
LN105151,2025-06,DOC_GAP
LN104901,2024-12,BALANCE_MISMATCH
LN101621,2025-02,DATE_INVALID
LN104842,2022-03,DATE_INVALID
LN102491,2025-07,STATUS_INCONSISTENT
LN101537,2023-06,DATE_INVALID
LN108072,2024-03,BALANCE_MISMATCH
LN104290,2021-10,DOC_GAP
LN100349,2023-08,STATUS_INCONSISTENT
LN104266,2023-12,STATUS_INCONSISTENT
LN108910,2023-11,STALE_UPDATE
LN104159,2023-01,STATUS_INCONSISTENT
LN106695,2025-10,STALE_UPDATE
LN101782,2022-09,DATE_INVALID
LN107408,2025-06,STATUS_INCONSISTENT
LN105934,2025-12,STATUS_INCONSISTENT
LN108632,2024-06,DUPLICATE_RECORD
LN102132,2024-07,BALANCE_MISMATCH
LN108681,2023-08,BALANCE_MISMATCH
LN102763,2022-06,STALE_UPDATE
LN106747,2025-04,STALE_UPDATE
LN107618,2024-05,DATE_INVALID
LN101117,2024-12,BALANCE_MISMATCH
LN101488,2025-05,BALANCE_MISMATCH
LN100379,2023-09,STALE_UPDATE
LN108158,2025-12,BALANCE_MISMATCH
LN105008,2025-08,BALANCE_MISMATCH
LN105270,2023-06,BALANCE_MISMATCH
LN108704,2025-01,STALE_UPDATE
LN105068,2022-12,BALANCE_MISMATCH
LN104683,2024-03,DATE_INVALID
LN104075,2023-09,DOC_GAP
LN105687,2023-05,STATUS_INCONSISTENT
LN103319,2021-10,STATUS_INCONSISTENT
LN103851,2022-11,BALANCE_MISMATCH
LN102069,2024-06,STATUS_INCONSISTENT
LN101178,2024-01,DOC_GAP
LN108876,2025-11,BALANCE_MISMATCH
LN100436,2025-01,DATE_INVALID
LN108099,2024-12,BALANCE_MISMATCH
LN103976,2025-06,STALE_UPDATE
LN108094,2024-12,DOC_GAP
LN107989,2024-08,DOC_GAP
LN106926,2023-04,DOC_GAP
LN107655,2024-12,STATUS_INCONSISTENT
LN101904,2025-06,STATUS_INCONSISTENT
LN105627,2025-09,STALE_UPDATE
LN100986,2024-08,STATUS_INCONSISTENT
LN101823,2025-03,STALE_UPDATE
LN103115,2025-08,STALE_UPDATE
LN102774,2023-08,BALANCE_MISMATCH
LN101627,2024-03,DUPLICATE_RECORD
LN105582,2025-11,BALANCE_MISMATCH
LN100620,2025-07,STATUS_INCONSISTENT
LN100169,2022-06,BALANCE_MISMATCH
LN107597,2025-02,BALANCE_MISMATCH
LN100769,2023-04,STALE_UPDATE
LN101367,2023-06,STALE_UPDATE
LN107520,2025-03,DATE_INVALID
LN106503,2023-09,BALANCE_MISMATCH
LN100971,2025-07,DATE_INVALID
LN102050,2024-10,STATUS_INCONSISTENT
LN101402,2024-09,DUPLICATE_RECORD
LN106781,2022-01,STALE_UPDATE
LN108190,2022-10,DATE_INVALID
LN107966,2023-02,DOC_GAP
LN104384,2025-05,BALANCE_MISMATCH
LN107652,2023-12,STATUS_INCONSISTENT
LN105535,2023-12,STALE_UPDATE
LN100155,2024-05,BALANCE_MISMATCH
LN103658,2022-09,BALANCE_MISMATCH
LN102508,2023-05,DOC_GAP
LN104666,2022-07,BALANCE_MISMATCH
LN100402,2025-12,DOC_GAP
LN107557,2024-06,STATUS_INCONSISTENT
LN108147,2023-04,BALANCE_MISMATCH
LN100167,2022-07,DOC_GAP
LN106521,2023-01,DUPLICATE_RECORD
LN104802,2022-10,BALANCE_MISMATCH
LN104433,2025-10,BALANCE_MISMATCH
LN104009,2022-08,BALANCE_MISMATCH
LN105456,2024-03,DUPLICATE_RECORD
LN101059,2024-08,DUPLICATE_RECORD
LN101601,2025-04,STATUS_INCONSISTENT
LN104482,2025-10,DOC_GAP
LN102812,2022-11,DATE_INVALID
LN108298,2025-06,STALE_UPDATE
LN107083,2025-07,STATUS_INCONSISTENT
LN101475,2024-07,STATUS_INCONSISTENT
LN108679,2024-11,STATUS_INCONSISTENT
LN106556,2024-10,STALE_UPDATE
LN106479,2025-01,BALANCE_MISMATCH
LN100464,2022-11,STATUS_INCONSISTENT
LN107002,2025-08,DUPLICATE_RECORD
LN101430,2023-12,BALANCE_MISMATCH
LN101626,2025-06,DOC_GAP
LN101330,2024-05,DOC_GAP
LN107519,2025-01,BALANCE_MISMATCH
LN107984,2025-06,BALANCE_MISMATCH
LN104493,2023-07,BALANCE_MISMATCH
LN106517,2024-11,DATE_INVALID
LN104586,2022-07,STATUS_INCONSISTENT
LN108658,2022-08,BALANCE_MISMATCH
LN107338,2025-09,BALANCE_MISMATCH
LN101861,2023-12,DATE_INVALID
LN107964,2023-02,STALE_UPDATE
LN106995,2024-06,STALE_UPDATE
LN108408,2023-01,BALANCE_MISMATCH
LN102586,2024-05,DUPLICATE_RECORD
LN108721,2023-05,DATE_INVALID
LN100366,2024-11,DOC_GAP
LN105528,2023-12,BALANCE_MISMATCH
LN105580,2024-03,STALE_UPDATE
LN105925,2022-02,DOC_GAP
LN108230,2025-11,STATUS_INCONSISTENT
LN104288,2025-05,STALE_UPDATE
LN104204,2025-12,STATUS_INCONSISTENT
LN107067,2023-01,STALE_UPDATE
LN108182,2025-01,DOC_GAP
LN107973,2023-11,BALANCE_MISMATCH
LN105691,2025-02,STALE_UPDATE
LN105855,2025-04,BALANCE_MISMATCH
LN106519,2025-06,STATUS_INCONSISTENT
LN100425,2025-03,DUPLICATE_RECORD
LN103258,2025-04,BALANCE_MISMATCH
LN108944,2021-10,STATUS_INCONSISTENT
LN105259,2022-10,BALANCE_MISMATCH
LN106539,2025-09,BALANCE_MISMATCH
LN105976,2025-09,DATE_INVALID
LN106268,2022-11,BALANCE_MISMATCH
LN102711,2025-11,BALANCE_MISMATCH
LN104743,2023-11,BALANCE_MISMATCH
LN101211,2024-09,STATUS_INCONSISTENT
LN100813,2025-05,STALE_UPDATE
LN107959,2025-10,STALE_UPDATE
LN105968,2025-09,STALE_UPDATE
LN106887,2023-03,DATE_INVALID
LN101823,2025-04,DUPLICATE_RECORD
LN101165,2023-07,DOC_GAP
LN103809,2023-10,STATUS_INCONSISTENT
LN107472,2023-08,DATE_INVALID
LN108276,2025-07,DUPLICATE_RECORD
LN105818,2024-08,BALANCE_MISMATCH
LN105987,2025-04,DOC_GAP
LN101781,2023-07,BALANCE_MISMATCH
LN103511,2024-08,DATE_INVALID
LN102612,2024-09,BALANCE_MISMATCH
LN102150,2023-01,DUPLICATE_RECORD
LN106887,2023-07,DUPLICATE_RECORD
LN105236,2024-02,STATUS_INCONSISTENT
LN101750,2025-05,STALE_UPDATE
LN106897,2023-07,STALE_UPDATE
LN105823,2025-01,DOC_GAP
LN105568,2022-10,DUPLICATE_RECORD
LN100177,2023-02,STATUS_INCONSISTENT
LN101764,2025-05,DOC_GAP
LN104745,2023-02,DATE_INVALID
LN107067,2025-10,DOC_GAP
LN102348,2025-03,DATE_INVALID
LN100294,2025-12,DOC_GAP
LN101358,2023-11,STALE_UPDATE
LN103474,2024-05,DATE_INVALID
LN100936,2023-07,STATUS_INCONSISTENT
LN103453,2024-12,BALANCE_MISMATCH
LN107501,2022-03,STALE_UPDATE
LN108583,2022-11,BALANCE_MISMATCH
LN108773,2024-03,STALE_UPDATE
LN105476,2022-09,STATUS_INCONSISTENT
LN106655,2025-10,DOC_GAP
LN104924,2023-09,STATUS_INCONSISTENT
LN105622,2024-02,BALANCE_MISMATCH
LN101444,2022-10,DOC_GAP
LN100951,2025-12,STALE_UPDATE
LN104104,2023-08,BALANCE_MISMATCH
LN106834,2023-02,DUPLICATE_RECORD
LN103755,2022-09,STATUS_INCONSISTENT
LN102936,2024-11,BALANCE_MISMATCH
LN103368,2023-05,DATE_INVALID
LN108514,2025-05,BALANCE_MISMATCH
LN107604,2023-02,STATUS_INCONSISTENT
LN102760,2025-04,STATUS_INCONSISTENT
LN100414,2024-09,DATE_INVALID
LN108311,2021-07,BALANCE_MISMATCH
LN106371,2023-07,DATE_INVALID
LN102266,2024-02,STALE_UPDATE
LN103646,2025-01,BALANCE_MISMATCH
LN108179,2025-03,BALANCE_MISMATCH
LN100265,2024-10,BALANCE_MISMATCH
LN106271,2025-02,DATE_INVALID
LN105935,2023-03,DOC_GAP
LN101621,2022-08,DUPLICATE_RECORD
LN101285,2024-08,STALE_UPDATE
LN107462,2025-12,DATE_INVALID
LN102065,2024-06,DOC_GAP
LN100804,2025-09,BALANCE_MISMATCH
LN108327,2024-02,STALE_UPDATE
LN106229,2024-09,BALANCE_MISMATCH
LN102484,2024-12,STATUS_INCONSISTENT
LN105821,2024-03,STATUS_INCONSISTENT
LN100154,2025-06,STALE_UPDATE
LN103547,2024-09,STATUS_INCONSISTENT
LN103367,2025-02,DATE_INVALID
LN104930,2022-07,DATE_INVALID
LN101373,2023-11,STATUS_INCONSISTENT
LN103652,2023-09,STATUS_INCONSISTENT
LN108743,2023-12,DOC_GAP
LN107727,2025-02,BALANCE_MISMATCH
LN101113,2024-03,STATUS_INCONSISTENT
LN105908,2025-10,BALANCE_MISMATCH
LN108805,2021-07,DATE_INVALID
LN101452,2025-12,DUPLICATE_RECORD
LN101104,2025-02,BALANCE_MISMATCH
LN107035,2025-10,STALE_UPDATE
LN107047,2023-07,BALANCE_MISMATCH
LN100776,2024-09,STATUS_INCONSISTENT
LN104181,2024-09,DATE_INVALID
LN100166,2022-09,DOC_GAP
LN103036,2024-07,STATUS_INCONSISTENT
LN106187,2025-04,STALE_UPDATE
LN107268,2024-12,DOC_GAP
LN100320,2025-03,STALE_UPDATE
LN103862,2025-09,DUPLICATE_RECORD
LN107561,2023-01,STATUS_INCONSISTENT
LN107963,2023-05,STATUS_INCONSISTENT
LN104021,2021-09,BALANCE_MISMATCH
LN100396,2024-12,BALANCE_MISMATCH
LN106805,2025-09,STATUS_INCONSISTENT
LN104059,2024-12,STATUS_INCONSISTENT
LN106619,2024-02,STATUS_INCONSISTENT
LN107845,2023-11,BALANCE_MISMATCH
LN108931,2023-06,DATE_INVALID
LN105103,2024-05,DOC_GAP
LN104173,2023-05,DATE_INVALID
LN105426,2024-09,DOC_GAP
LN105687,2024-07,DUPLICATE_RECORD
LN100465,2025-11,DATE_INVALID
LN100151,2025-05,STALE_UPDATE
LN100344,2025-12,DATE_INVALID
LN106463,2022-07,DOC_GAP
LN103416,2024-09,DUPLICATE_RECORD
LN102690,2025-05,STALE_UPDATE
LN108445,2024-02,DATE_INVALID
LN101550,2022-12,BALANCE_MISMATCH
LN107671,2024-02,DOC_GAP
LN102465,2025-07,STATUS_INCONSISTENT
LN108251,2025-03,STATUS_INCONSISTENT
LN108536,2025-08,STALE_UPDATE
LN107454,2024-10,BALANCE_MISMATCH
LN104359,2025-05,DUPLICATE_RECORD
LN108949,2024-02,DUPLICATE_RECORD
LN105381,2024-12,STATUS_INCONSISTENT
LN106901,2025-04,STATUS_INCONSISTENT
LN101129,2025-12,BALANCE_MISMATCH
LN106103,2022-02,STATUS_INCONSISTENT
LN102663,2025-01,BALANCE_MISMATCH
LN108742,2025-05,STALE_UPDATE
LN104794,2023-05,STALE_UPDATE
LN107431,2025-05,DOC_GAP
LN104225,2023-12,DOC_GAP
LN103703,2024-09,STALE_UPDATE
LN108974,2022-05,BALANCE_MISMATCH
LN106343,2024-12,DOC_GAP
LN104930,2025-10,BALANCE_MISMATCH
LN105522,2024-02,STATUS_INCONSISTENT
LN101986,2025-10,STATUS_INCONSISTENT
LN103863,2023-09,DUPLICATE_RECORD
LN106063,2022-09,STATUS_INCONSISTENT
LN106748,2023-01,DATE_INVALID
LN101785,2024-03,BALANCE_MISMATCH
LN106479,2025-12,BALANCE_MISMATCH
LN103330,2024-07,BALANCE_MISMATCH
LN104447,2022-08,STATUS_INCONSISTENT
LN100695,2025-07,DOC_GAP
LN101273,2024-03,STALE_UPDATE
LN102885,2023-10,DUPLICATE_RECORD
LN102814,2022-09,STALE_UPDATE
LN108738,2024-03,STATUS_INCONSISTENT
LN108878,2025-11,DUPLICATE_RECORD
LN108910,2022-06,STALE_UPDATE
LN104736,2021-10,STALE_UPDATE
LN106577,2023-05,DATE_INVALID
LN103556,2024-05,DATE_INVALID
LN107190,2024-07,STALE_UPDATE
LN100745,2023-04,STALE_UPDATE
LN103882,2025-02,DATE_INVALID
LN103203,2023-06,STATUS_INCONSISTENT
LN105045,2024-09,DUPLICATE_RECORD
LN104184,2023-01,DOC_GAP
LN108394,2023-07,DUPLICATE_RECORD
LN104286,2024-08,BALANCE_MISMATCH
LN101769,2023-07,STATUS_INCONSISTENT
LN104819,2025-02,DATE_INVALID
LN103538,2024-10,BALANCE_MISMATCH
LN103277,2023-09,BALANCE_MISMATCH
LN103715,2025-08,DUPLICATE_RECORD
LN105379,2025-03,STATUS_INCONSISTENT
LN103396,2025-06,DOC_GAP
LN106746,2023-07,BALANCE_MISMATCH
LN100454,2024-01,BALANCE_MISMATCH
LN101609,2024-02,DUPLICATE_RECORD
LN105533,2024-01,DATE_INVALID
LN100802,2024-12,DOC_GAP
LN108448,2025-07,STALE_UPDATE
LN100027,2024-07,DATE_INVALID
LN105250,2022-03,DATE_INVALID
LN107601,2024-02,STATUS_INCONSISTENT
LN108490,2025-08,DOC_GAP
LN102930,2023-01,DATE_INVALID
